order_id,year,month,product_code,quantity,user_id
5197,2018,1,65,5,272
5198,2020,5,87,8,495
5199,2020,12,41,4,741
5200,2020,6,81,7,463
5201,2018,10,34,10,977
5202,2018,5,11,10,38
5203,2018,12,17,3,255
5204,2019,3,24,10,922
5205,2019,8,83,6,719
5206,2020,5,35,1,399
5207,2018,1,94,5,661
5208,2019,10,39,8,153
5209,2020,10,16,1,148
5210,2019,8,33,3,97
5211,2020,12,49,10,418
5212,2020,2,14,8,424
5213,2020,4,1,1,86
5214,2018,3,96,1,128
5215,2019,5,39,8,446
5216,2018,5,51,4,60
5217,2018,7,51,9,940
5218,2018,11,14,4,822
5219,2018,2,68,6,770
5220,2018,9,80,8,123
5221,2018,12,99,3,711
5222,2019,6,43,5,902
5223,2019,10,47,4,143
5224,2018,2,44,9,45
5225,2019,9,40,6,865
5226,2018,10,51,10,770
5227,2018,9,26,6,468
5228,2018,7,97,8,655
5229,2019,2,25,5,826
5230,2018,12,19,8,793
5231,2019,6,60,10,89
5232,2019,11,65,3,9
5233,2020,3,41,1,370
5234,2020,9,22,3,3
5235,2018,8,68,6,60
5236,2019,3,65,2,594
5237,2020,3,59,1,525
5238,2018,3,99,2,906
5239,2019,9,60,6,563
5240,2020,1,8,6,481
5241,2019,12,84,7,966
5242,2018,4,0,9,506
5243,2019,6,33,1,703
5244,2020,5,37,3,399
5245,2018,5,1,7,256
5246,2020,5,60,9,186
5247,2020,5,59,7,894
5248,2018,3,22,5,545
5249,2019,5,20,2,180
5250,2018,3,29,5,639
5251,2018,2,73,5,125
5252,2018,10,79,7,416
5253,2020,8,17,8,127
5254,2018,3,1,8,13
5255,2019,3,56,1,348
5256,2019,3,48,1,222
5257,2018,2,27,1,241
5258,2018,9,40,8,556
5259,2020,2,62,8,702
5260,2019,10,98,6,525
5261,2020,2,91,4,762
5262,2019,9,37,5,446
5263,2020,2,52,3,79
5264,2018,2,39,2,652
5265,2018,11,51,3,874
5266,2019,11,47,4,695
5267,2020,12,82,9,145
5268,2018,10,69,2,876
5269,2020,6,9,8,26
5270,2020,8,75,1,981
5271,2018,7,52,6,201
5272,2019,5,66,3,726
5273,2018,5,37,1,16
5274,2020,10,90,4,168
5275,2018,10,52,7,122
5276,2018,4,61,5,636
5277,2018,12,36,3,287
5278,2018,6,61,7,933
5279,2018,3,93,7,217
5280,2019,12,22,7,756
5281,2018,2,91,5,618
5282,2020,8,81,2,356
5283,2019,4,52,7,277
5284,2019,10,81,7,807
5285,2019,1,5,10,461
5286,2018,6,9,6,384
5287,2018,2,18,3,27
5288,2018,6,36,6,298
5289,2019,1,15,9,596
5290,2018,11,73,3,555
5291,2019,11,82,3,86
5292,2018,8,59,3,970
5293,2018,10,2,4,352
5294,2020,8,89,10,243
5295,2019,5,16,9,631
5296,2018,7,58,3,713
5297,2020,9,58,6,376
5298,2020,1,0,9,484
5299,2020,9,80,6,599
5300,2018,3,72,6,323
5301,2020,5,69,1,737
5302,2019,1,8,5,994
5303,2018,8,76,2,182
5304,2019,7,21,9,244
5305,2019,11,3,3,940
5306,2020,7,28,2,93
5307,2019,7,68,9,15
5308,2019,7,84,9,550
5309,2018,10,86,1,820
5310,2018,10,13,6,725
5311,2018,2,18,6,500
5312,2019,3,59,4,291
5313,2019,5,44,1,802
5314,2019,1,52,8,901
5315,2019,7,27,1,965
5316,2020,7,34,2,181
5317,2018,5,1,8,972
5318,2020,5,37,2,921
5319,2020,8,44,8,803
5320,2018,11,13,5,744
5321,2019,7,94,4,902
5322,2018,12,45,10,957
5323,2019,4,26,4,757
5324,2018,7,31,1,273
5325,2019,9,60,8,618
5326,2020,11,19,1,781
5327,2020,2,27,10,475
5328,2019,2,96,3,736
5329,2018,8,52,6,274
5330,2018,11,2,6,701
5331,2019,11,82,3,850
5332,2020,2,31,3,372
5333,2019,10,69,10,733
5334,2020,9,97,1,285
5335,2019,8,17,5,999
5336,2019,1,56,3,864
5337,2020,6,21,5,250
5338,2018,5,79,7,513
5339,2020,5,23,10,899
5340,2019,12,55,10,194
5341,2018,3,96,4,880
5342,2020,3,14,10,814
5343,2018,11,20,9,937
5344,2019,7,12,10,688
5345,2020,11,82,6,410
5346,2020,12,82,2,934
5347,2020,8,1,9,589
5348,2018,9,93,10,795
5349,2019,1,0,2,421
5350,2018,7,56,3,727
5351,2019,4,33,6,340
5352,2020,9,89,6,413
5353,2019,1,33,8,974
5354,2019,10,11,7,229
5355,2020,7,61,5,798
5356,2020,7,50,4,806
5357,2020,6,25,3,260
5358,2020,2,47,8,502
5359,2020,3,53,3,668
5360,2020,7,30,3,823
5361,2018,10,18,9,478
5362,2019,2,48,4,306
5363,2019,9,81,3,768
5364,2018,10,52,1,610
5365,2018,12,3,8,69
5366,2020,8,90,3,804
5367,2019,4,80,8,514
5368,2020,11,93,9,550
5369,2019,1,34,7,182
5370,2020,9,21,10,142
5371,2018,12,0,6,665
5372,2020,8,83,3,282
5373,2020,2,53,8,750
5374,2020,9,24,5,469
5375,2020,1,60,3,380
5376,2018,11,63,2,200
5377,2019,11,40,2,653
5378,2019,11,34,3,531
5379,2019,7,2,8,481
5380,2018,10,36,5,362
5381,2018,12,13,1,384
5382,2019,8,88,7,375
5383,2020,12,96,3,789
5384,2019,5,54,2,372
5385,2019,1,32,3,464
5386,2020,7,40,7,75
5387,2020,4,91,5,599
5388,2020,10,51,8,12
5389,2019,6,90,8,592
5390,2020,1,31,9,964
5391,2019,7,18,8,38
5392,2018,12,71,1,456
5393,2019,8,72,10,613
5394,2018,4,29,4,272
5395,2019,5,42,7,949
5396,2018,8,38,6,994
5397,2019,8,46,9,229
5398,2018,2,40,5,909
5399,2020,5,62,3,156
5400,2019,6,23,6,641
5401,2020,2,2,6,267
5402,2020,1,84,2,573
5403,2019,6,85,4,357
5404,2019,1,5,9,669
5405,2019,12,2,3,342
5406,2019,8,12,5,870
5407,2020,7,22,10,256
5408,2020,7,69,3,814
5409,2018,10,28,2,943
5410,2019,8,81,9,318
5411,2018,11,51,2,121
5412,2018,10,42,5,160
5413,2019,10,48,4,638
5414,2019,10,61,5,913
5415,2020,7,68,5,164
5416,2020,1,81,3,375
5417,2018,12,33,1,374
5418,2019,3,57,10,827
5419,2019,1,21,3,743
5420,2019,3,82,10,904
5421,2020,2,30,8,926
5422,2019,5,46,4,985
5423,2020,9,85,6,193
5424,2019,9,45,5,161
5425,2019,4,46,8,523
5426,2019,3,7,2,310
5427,2018,9,31,7,772
5428,2020,12,61,3,300
5429,2019,11,0,5,743
5430,2019,10,12,1,5
5431,2020,4,51,6,814
5432,2019,2,30,2,722
5433,2019,1,35,1,387
5434,2020,10,95,8,198
5435,2020,12,4,1,517
5436,2019,9,87,5,457
5437,2019,10,58,7,18
5438,2020,12,82,10,431
5439,2020,8,27,1,400
5440,2020,5,26,10,47
5441,2018,11,54,9,513
5442,2018,3,37,1,480
5443,2018,12,3,5,103
5444,2018,3,65,2,342
5445,2018,1,39,1,630
5446,2020,7,28,1,806
5447,2018,12,64,2,128
5448,2018,10,91,2,426
5449,2020,8,34,6,748
5450,2020,9,14,2,998
5451,2018,5,2,1,249
5452,2019,5,0,9,722
5453,2018,7,89,9,681
5454,2020,6,40,5,847
5455,2020,3,83,1,319
5456,2020,4,62,8,483
5457,2018,2,60,10,137
5458,2020,3,43,8,678
5459,2018,5,88,1,390
5460,2018,11,83,2,309
5461,2020,1,28,8,544
5462,2019,7,10,1,426
5463,2020,10,85,10,131
5464,2020,8,19,2,628
5465,2019,6,68,9,898
5466,2020,5,81,4,805
5467,2019,2,22,5,459
5468,2018,8,77,3,36
5469,2019,7,13,2,920
5470,2019,4,48,3,464
5471,2018,12,5,2,29
5472,2020,2,39,7,362
5473,2020,7,56,1,139
5474,2018,8,31,6,868
5475,2020,4,17,3,84
5476,2020,6,71,4,419
5477,2020,3,93,5,287
5478,2020,3,4,2,481
5479,2019,7,12,7,644
5480,2018,12,88,3,310
5481,2020,8,13,2,672
5482,2019,1,70,8,625
5483,2020,1,86,5,389
5484,2020,2,65,1,190
5485,2020,6,44,8,759
5486,2019,4,89,6,853
5487,2019,12,8,2,789
5488,2020,6,4,8,87
5489,2020,11,93,5,536
5490,2020,1,93,4,751
5491,2018,4,85,1,590
5492,2019,12,45,1,835
5493,2018,5,62,6,23
5494,2018,2,20,10,924
5495,2019,5,1,5,953
5496,2019,8,16,8,937
5497,2018,5,83,5,615
5498,2019,9,48,6,974
5499,2019,11,79,10,742
5500,2019,10,24,7,348
5501,2019,10,93,2,712
5502,2020,5,76,3,779
5503,2019,10,2,4,872
5504,2019,7,80,10,700
5505,2019,12,15,4,448
5506,2019,9,45,5,358
5507,2019,12,89,1,303
5508,2019,12,21,9,967
5509,2019,7,35,2,265
5510,2020,11,18,9,170
5511,2019,3,53,10,776
5512,2018,6,62,4,959
5513,2020,7,31,10,3
5514,2019,2,87,10,754
5515,2018,4,93,1,260
5516,2020,7,38,6,397
5517,2019,3,25,3,845
5518,2018,6,15,7,597
5519,2018,9,63,3,332
5520,2018,5,94,5,5
5521,2018,7,56,7,662
5522,2018,7,94,8,3
5523,2019,2,46,4,413
5524,2020,12,75,7,2
5525,2019,12,16,6,495
5526,2020,10,1,8,560
5527,2020,9,16,1,238
5528,2020,3,71,10,977
5529,2019,10,34,1,325
5530,2018,6,67,6,451
5531,2020,10,1,1,376
5532,2019,9,17,9,648
5533,2018,8,20,6,705
5534,2018,8,38,1,158
5535,2018,8,59,10,749
5536,2018,12,67,5,172
5537,2020,1,6,6,3
5538,2018,10,65,1,681
5539,2018,5,82,2,744
5540,2018,3,17,3,684
5541,2019,2,85,7,486
5542,2020,3,35,8,867
5543,2019,6,73,7,373
5544,2020,7,3,5,441
5545,2019,10,58,6,754
5546,2020,10,5,2,125
5547,2018,2,39,7,445
5548,2020,6,8,7,644
5549,2018,5,65,3,34
5550,2020,1,26,10,193
5551,2018,10,1,9,190
5552,2018,3,34,9,894
5553,2018,3,82,4,866
5554,2020,8,90,4,307
5555,2018,7,60,2,788
5556,2018,11,49,9,30
5557,2018,3,8,7,393
5558,2020,6,2,1,769
5559,2018,4,52,6,476
5560,2018,8,0,4,169
5561,2018,8,86,1,296
5562,2018,7,17,7,990
5563,2020,11,82,3,850
5564,2019,3,9,5,792
5565,2020,12,18,10,431
5566,2020,8,4,8,409
5567,2020,7,6,6,625
5568,2018,7,33,8,461
5569,2020,11,74,3,335
5570,2020,11,89,5,686
5571,2019,8,74,2,876
5572,2019,2,9,1,303
5573,2019,12,49,2,706
5574,2018,5,69,6,803
5575,2020,3,43,5,226
5576,2020,7,38,6,630
5577,2019,2,32,2,609
5578,2018,8,97,3,338
5579,2020,3,90,4,107
5580,2019,8,77,9,534
5581,2020,8,27,3,837
5582,2020,1,55,4,494
5583,2020,9,24,4,722
5584,2018,1,66,4,934
5585,2018,4,60,9,379
5586,2020,2,12,7,10
5587,2018,9,49,9,604
5588,2018,8,10,10,774
5589,2019,7,76,1,484
5590,2018,7,65,2,550
5591,2020,10,22,1,937
5592,2020,6,63,6,947
5593,2020,5,13,7,224
5594,2019,11,50,1,162
5595,2018,4,92,8,967
5596,2020,7,36,2,378
5597,2018,12,30,2,128
5598,2018,7,18,1,297
5599,2020,12,57,4,267
5600,2018,12,57,9,156
5601,2019,7,27,3,932
5602,2020,12,63,10,182
5603,2018,11,50,4,451
5604,2019,4,16,9,703
5605,2018,4,41,3,606
5606,2018,7,29,9,823
5607,2018,12,1,8,169
5608,2018,9,31,5,639
5609,2019,12,63,8,572
5610,2020,5,73,6,898
5611,2018,12,32,4,465
5612,2020,4,1,3,657
5613,2018,7,76,6,465
5614,2018,10,18,2,989
5615,2020,4,20,7,705
5616,2018,9,39,10,376
5617,2019,6,4,4,181
5618,2020,8,99,9,704
5619,2019,2,85,4,329
5620,2018,8,9,10,658
5621,2019,10,13,4,373
5622,2020,2,62,9,765
5623,2019,1,89,10,857
5624,2018,12,52,9,695
5625,2020,8,60,9,838
5626,2020,3,49,8,320
5627,2020,4,29,1,310
5628,2019,10,57,3,690
5629,2019,6,73,9,183
5630,2020,6,56,4,979
5631,2019,11,96,10,857
5632,2018,8,46,9,776
5633,2020,9,11,4,662
5634,2019,11,15,8,478
5635,2019,10,74,2,683
5636,2020,11,21,1,443
5637,2020,9,74,10,878
5638,2018,3,47,10,475
5639,2020,5,28,9,996
5640,2020,12,95,2,753
5641,2019,1,92,5,73
5642,2020,5,70,6,298
5643,2018,3,32,2,981
5644,2019,5,90,9,51
5645,2018,9,74,9,520
5646,2018,11,33,7,802
5647,2019,8,71,10,458
5648,2019,10,17,3,992
5649,2018,9,2,1,875
5650,2020,11,66,8,683
5651,2019,7,62,6,365
5652,2020,7,17,7,574
5653,2019,2,22,1,362
5654,2018,2,49,3,113
5655,2019,6,53,9,531
5656,2019,5,85,2,279
5657,2019,11,87,3,162
5658,2019,9,77,3,559
5659,2019,1,80,10,101
5660,2020,10,21,6,441
5661,2020,6,93,10,141
5662,2019,12,2,3,616
5663,2018,2,26,1,470
5664,2018,2,77,4,268
5665,2018,1,90,2,322
5666,2019,6,59,2,229
5667,2019,2,27,1,248
5668,2020,12,48,2,548
5669,2020,9,53,3,707
5670,2018,2,4,5,376
5671,2020,3,95,7,598
5672,2018,9,66,4,297
5673,2019,3,83,1,521
5674,2018,12,87,9,48
5675,2020,4,19,3,889
5676,2020,6,29,4,141
5677,2020,10,30,8,96
5678,2019,10,69,9,852
5679,2019,5,10,8,697
5680,2019,2,59,1,207
5681,2018,5,62,1,271
5682,2018,9,87,8,566
5683,2020,7,4,8,97
5684,2018,1,61,4,196
5685,2018,3,65,3,111
5686,2020,5,51,5,347
5687,2019,3,82,3,476
5688,2020,5,50,8,401
5689,2018,7,33,1,859
5690,2019,2,43,6,569
5691,2019,5,81,1,913
5692,2020,3,91,6,707
5693,2019,3,20,1,991
5694,2020,9,89,6,861
5695,2018,9,30,4,636
5696,2019,4,92,1,988
5697,2020,4,67,8,951
5698,2019,9,57,2,738
5699,2019,12,25,10,570
5700,2018,1,95,5,973
5701,2018,10,62,4,839
5702,2018,3,66,5,521
5703,2020,3,32,6,765
5704,2020,5,78,6,155
5705,2018,5,96,4,647
5706,2020,6,26,4,44
5707,2019,1,35,4,805
5708,2020,10,93,7,91
5709,2019,5,23,7,983
5710,2020,7,32,10,223
5711,2018,2,96,6,80
5712,2019,4,69,2,126
5713,2018,1,87,4,941
5714,2018,1,6,9,207
5715,2018,6,21,6,183
5716,2019,4,18,3,373
5717,2020,9,95,1,657
5718,2019,4,78,1,515
5719,2020,4,82,9,320
5720,2019,12,22,2,392
5721,2020,8,44,4,11
5722,2020,6,79,4,68
5723,2018,7,93,4,480
5724,2019,8,25,4,446
5725,2019,4,19,3,22
5726,2020,9,33,2,860
5727,2018,3,30,2,715
5728,2018,1,62,5,391
5729,2019,10,46,5,775
5730,2018,8,72,4,473
5731,2020,8,69,1,818
5732,2018,6,20,2,229
5733,2018,5,17,8,939
5734,2018,9,15,10,511
5735,2019,2,68,8,312
5736,2018,4,77,10,718
5737,2019,8,43,9,175
5738,2018,11,61,2,582
5739,2020,10,12,5,1
5740,2020,5,65,10,773
5741,2020,5,5,8,628
5742,2019,11,50,5,379
5743,2019,2,53,1,952
5744,2018,9,25,4,505
5745,2019,2,33,6,995
5746,2019,10,68,10,327
5747,2018,11,38,8,892
5748,2018,3,85,7,79
5749,2020,6,27,10,417
5750,2020,2,45,3,630
5751,2020,2,57,5,72
5752,2020,11,96,7,373
5753,2018,2,6,4,398
5754,2018,5,43,6,951
5755,2019,1,36,10,469
5756,2019,1,97,7,287
5757,2019,2,11,6,640
5758,2018,12,23,1,26
5759,2019,8,22,4,397
5760,2020,5,23,10,569
5761,2018,7,16,7,484
5762,2018,9,61,1,241
5763,2019,1,12,1,29
5764,2020,6,14,1,164
5765,2018,7,70,2,503
5766,2018,3,92,1,936
5767,2018,8,92,6,320
5768,2020,3,41,7,588
5769,2019,9,8,7,549
5770,2019,2,40,5,164
5771,2019,10,81,2,88
5772,2019,10,30,3,467
5773,2020,7,30,9,220
5774,2020,11,24,2,284
5775,2019,4,8,8,213
5776,2020,6,94,8,868
5777,2018,4,80,2,400
5778,2019,3,53,4,522
5779,2020,4,27,6,409
5780,2018,3,70,7,313
5781,2020,2,56,1,781
5782,2020,4,41,4,709
5783,2019,8,49,3,767
5784,2020,11,60,9,404
5785,2020,5,75,5,866
5786,2020,6,26,2,751
5787,2018,1,25,9,873
5788,2019,10,17,3,518
5789,2020,12,21,2,321
5790,2020,9,20,4,665
5791,2020,6,77,3,48
5792,2018,6,63,2,449
5793,2020,6,64,2,721
5794,2019,3,46,10,531
5795,2019,1,64,7,677
5796,2019,2,91,6,606
5797,2018,4,93,1,791
5798,2019,1,23,10,959
5799,2020,3,62,2,778
5800,2019,3,23,4,26
5801,2018,5,65,2,817
5802,2020,5,53,9,304
5803,2019,12,46,3,229
5804,2020,10,46,5,903
5805,2020,10,30,1,629
5806,2020,4,63,3,306
5807,2018,10,5,2,674
5808,2018,3,64,6,755
5809,2018,11,10,2,915
5810,2020,5,91,10,228
5811,2018,5,6,1,764
5812,2020,9,16,10,438
5813,2018,9,13,5,863
5814,2018,12,57,8,167
5815,2019,4,75,8,114
5816,2020,8,84,4,289
5817,2018,3,91,5,699
5818,2019,7,74,1,601
5819,2018,9,55,3,41
5820,2020,6,78,1,485
5821,2018,4,52,9,809
5822,2020,8,29,9,446
5823,2020,1,54,9,827
5824,2018,11,48,2,481
5825,2020,6,70,10,837
5826,2019,2,14,4,795
5827,2019,5,30,10,538
5828,2020,1,14,4,5
5829,2018,9,35,1,465
5830,2018,11,90,6,123
5831,2018,4,4,1,709
5832,2019,9,95,3,60
5833,2019,1,80,9,508
5834,2019,10,19,7,29
5835,2018,11,8,2,748
5836,2018,11,54,3,540
5837,2019,4,87,5,991
5838,2019,4,52,5,108
5839,2018,11,10,8,739
5840,2020,2,17,3,732
5841,2019,12,77,9,799
5842,2018,5,60,7,968
5843,2019,5,40,8,917
5844,2020,6,45,4,931
5845,2019,10,13,1,340
5846,2019,3,81,1,441
5847,2019,6,10,9,187
5848,2020,8,64,2,139
5849,2020,8,62,8,744
5850,2019,5,69,6,284
5851,2019,6,78,5,611
5852,2018,9,94,1,180
5853,2018,4,47,4,925
5854,2019,11,49,10,825
5855,2019,10,8,1,111
5856,2019,6,26,4,525
5857,2019,2,55,8,638
5858,2020,5,74,4,277
5859,2019,5,82,2,612
5860,2020,5,89,7,20
5861,2020,3,28,1,977
5862,2018,2,59,9,88
5863,2018,2,75,7,48
5864,2020,11,97,5,81
5865,2018,9,15,4,371
5866,2019,7,24,1,926
5867,2018,4,83,4,383
5868,2020,7,46,10,369
5869,2019,6,79,9,282
5870,2019,8,4,5,323
5871,2020,8,98,6,63
5872,2020,12,19,3,107
5873,2018,7,68,9,274
5874,2018,1,77,1,126
5875,2020,7,34,4,489
5876,2020,7,74,1,796
5877,2019,4,76,10,987
5878,2020,9,65,5,568
5879,2019,1,22,2,382
5880,2018,2,54,8,41
5881,2020,1,59,7,668
5882,2018,7,51,6,803
5883,2019,10,96,6,795
5884,2019,2,90,9,933
5885,2019,5,16,8,473
5886,2020,3,21,3,94
5887,2018,6,21,1,478
5888,2018,2,38,7,429
5889,2018,11,11,4,68
5890,2018,3,87,10,506
5891,2020,9,88,3,870
5892,2018,11,56,9,87
5893,2019,9,12,4,47
5894,2018,11,41,10,138
5895,2019,12,95,1,537
5896,2018,12,85,6,847
5897,2019,3,88,5,728
5898,2019,1,91,8,329
5899,2018,11,77,7,862
5900,2018,4,51,3,921
5901,2018,6,75,5,273
5902,2018,11,64,5,115
5903,2018,4,4,7,768
5904,2020,6,31,10,821
5905,2020,9,52,9,397
5906,2019,10,38,7,812
5907,2018,5,48,1,39
5908,2018,2,99,6,831
5909,2020,2,32,4,85
5910,2020,12,63,9,216
5911,2019,3,79,10,982
5912,2020,7,83,1,93
5913,2019,9,90,1,952
5914,2019,5,57,10,495
5915,2020,2,54,4,437
5916,2019,7,58,6,727
5917,2019,10,47,1,898
5918,2018,7,21,10,447
5919,2019,8,90,2,934
5920,2018,1,24,8,626
5921,2020,12,87,3,764
5922,2018,5,36,8,765
5923,2019,8,83,3,225
5924,2019,1,94,4,56
5925,2019,6,37,1,747
5926,2020,12,32,10,644
5927,2018,5,80,5,756
5928,2020,3,91,5,304
5929,2020,10,87,10,647
5930,2019,3,35,4,900
5931,2018,4,34,5,732
5932,2018,8,59,7,995
5933,2019,3,80,1,699
5934,2018,1,5,3,832
5935,2019,1,26,5,209
5936,2019,4,89,4,839
5937,2019,5,22,10,51
5938,2020,12,7,9,501
5939,2018,12,18,7,138
5940,2018,1,71,4,812
5941,2018,2,70,10,82
5942,2018,6,38,8,151
5943,2019,5,47,9,936
5944,2020,3,4,2,828
5945,2019,2,88,3,45
5946,2019,9,17,5,124
5947,2020,6,16,5,905
5948,2018,4,80,7,720
5949,2020,8,58,8,626
5950,2020,1,82,2,338
5951,2020,7,38,5,692
5952,2019,8,85,9,90
5953,2020,12,79,1,348
5954,2020,6,90,2,344
5955,2020,11,35,9,786
5956,2018,6,80,7,475
5957,2019,6,75,8,462
5958,2018,9,82,5,252
5959,2020,4,78,1,376
5960,2020,8,22,2,111
5961,2019,3,88,8,193
5962,2020,5,37,10,673
5963,2020,7,20,2,623
5964,2018,8,99,4,591
5965,2020,4,38,7,944
5966,2020,5,12,8,999
5967,2020,6,94,9,842
5968,2018,4,4,6,470
5969,2019,10,83,5,913
5970,2018,5,56,10,726
5971,2020,7,54,4,911
5972,2018,8,21,1,966
5973,2020,3,19,9,350
5974,2019,9,28,1,547
5975,2018,9,55,3,195
5976,2018,10,35,4,387
5977,2018,1,31,1,40
5978,2018,4,22,10,877
5979,2018,3,22,10,329
5980,2019,1,13,1,453
5981,2018,6,48,2,876
5982,2020,12,34,7,655
5983,2019,8,89,10,974
5984,2018,4,61,10,470
5985,2019,9,53,1,750
5986,2019,11,79,6,606
5987,2018,11,14,4,176
5988,2020,2,75,10,926
5989,2018,1,78,6,582
5990,2018,1,94,1,126
5991,2019,1,31,3,522
5992,2019,2,84,10,488
5993,2018,11,0,6,921
5994,2018,3,84,6,145
5995,2019,8,46,5,468
5996,2019,7,33,6,652
5997,2019,11,38,2,768
5998,2018,6,69,3,490
5999,2020,3,67,1,242
6000,2018,6,11,8,695
6001,2020,4,49,3,181
6002,2018,2,8,10,78
6003,2018,1,54,7,822
6004,2019,8,20,5,515
6005,2020,4,17,7,687
6006,2019,8,64,4,659
6007,2019,4,71,4,492
6008,2020,6,37,9,51
6009,2020,4,3,1,658
6010,2019,6,87,6,219
6011,2019,4,9,6,308
6012,2018,9,10,5,139
6013,2020,11,75,4,994
6014,2020,8,8,4,61
6015,2019,1,66,10,116
6016,2019,5,45,9,799
6017,2020,3,48,9,778
6018,2020,6,37,9,205
6019,2019,1,43,4,648
6020,2019,12,75,7,916
6021,2018,6,16,4,372
6022,2018,8,90,5,762
6023,2018,7,15,4,125
6024,2020,11,71,9,803
6025,2019,6,3,3,52
6026,2018,10,46,3,207
6027,2020,7,15,1,939
6028,2019,3,7,10,453
6029,2019,6,7,10,752
6030,2019,12,28,3,760
6031,2019,12,78,1,648
6032,2020,6,73,9,637
6033,2020,9,17,9,531
6034,2018,6,28,2,571
6035,2018,7,71,1,431
6036,2020,5,6,6,11
6037,2018,2,70,6,56
6038,2020,8,63,5,851
6039,2020,6,71,2,408
6040,2019,10,59,9,424
6041,2019,6,29,7,86
6042,2020,10,48,4,498
6043,2018,9,99,2,821
6044,2018,3,4,10,568
6045,2019,12,60,7,392
6046,2020,6,99,8,781
6047,2020,9,78,3,192
6048,2019,3,56,5,226
6049,2019,7,40,4,153
6050,2019,12,7,4,257
6051,2019,5,18,1,323
6052,2018,7,78,2,518
6053,2018,3,76,6,114
6054,2019,11,1,2,731
6055,2018,10,64,7,133
6056,2019,4,47,9,334
6057,2018,4,91,1,870
6058,2019,2,16,3,835
6059,2019,6,94,9,642
6060,2020,9,1,10,328
6061,2018,2,24,8,613
6062,2018,1,61,1,336
6063,2020,11,26,1,129
6064,2019,4,2,6,221
6065,2019,12,4,4,22
6066,2018,1,72,2,814
6067,2020,7,77,7,271
6068,2019,8,84,7,371
6069,2020,8,52,5,159
6070,2018,1,48,1,521
6071,2020,4,13,8,422
6072,2019,10,18,8,673
6073,2019,1,34,1,547
6074,2019,6,19,8,926
6075,2019,5,38,9,667
6076,2019,7,97,7,461
6077,2020,4,19,6,733
6078,2018,7,99,5,589
6079,2020,8,10,5,996
6080,2020,1,12,6,129
6081,2020,1,26,9,267
6082,2019,9,70,5,147
6083,2019,12,88,8,810
6084,2020,6,13,7,488
6085,2019,2,17,9,82
6086,2020,8,45,8,246
6087,2018,5,97,9,159
6088,2020,9,98,7,912
6089,2020,10,49,3,384
6090,2019,8,22,10,534
6091,2019,2,40,10,857
6092,2018,2,47,4,464
6093,2018,5,19,7,942
6094,2019,8,48,4,870
6095,2020,6,42,7,267
6096,2020,9,16,10,559
6097,2020,12,21,2,736
6098,2019,4,1,6,366
6099,2018,10,51,9,308
6100,2018,1,29,6,924
6101,2020,5,67,2,627
6102,2019,1,2,5,599
6103,2019,7,98,5,607
6104,2020,6,78,8,948
6105,2020,1,28,6,149
6106,2018,12,44,4,373
6107,2020,4,42,7,886
6108,2020,12,94,8,547
6109,2019,1,69,2,614
6110,2019,8,69,2,808
6111,2018,9,44,3,220
6112,2018,2,68,1,794
6113,2019,8,31,10,377
6114,2020,11,18,10,826
6115,2019,6,42,2,284
6116,2018,12,1,1,706
6117,2018,9,12,6,327
6118,2019,1,97,6,333
6119,2020,1,49,1,787
6120,2019,11,76,6,361
6121,2020,2,14,9,381
6122,2018,10,84,6,773
6123,2018,4,90,6,700
6124,2018,7,78,1,944
6125,2020,1,6,2,152
6126,2019,11,9,3,16
6127,2018,10,28,2,229
6128,2018,4,33,6,936
6129,2019,5,63,9,170
6130,2019,10,35,2,281
6131,2020,12,82,6,64
6132,2019,10,38,10,901
6133,2018,7,18,9,883
6134,2019,1,48,8,95
6135,2018,7,79,5,919
6136,2019,1,53,8,645
6137,2020,12,96,8,423
6138,2019,7,47,3,549
6139,2018,2,7,1,327
6140,2019,3,99,6,478
6141,2018,12,83,7,937
6142,2020,2,96,3,676
6143,2019,3,36,2,624
6144,2020,1,65,8,934
6145,2018,6,47,6,462
6146,2019,4,51,4,356
6147,2018,10,32,2,618
6148,2020,9,99,4,734
6149,2020,6,14,7,823
6150,2019,1,49,7,307
6151,2020,6,8,1,341
6152,2018,7,99,5,127
6153,2019,9,62,2,425
6154,2018,3,97,1,159
6155,2020,8,53,4,286
6156,2019,6,79,2,278
6157,2020,6,46,6,604
6158,2020,11,16,3,481
6159,2018,7,51,7,830
6160,2020,7,83,7,650
6161,2018,12,38,2,52
6162,2020,8,12,8,28
6163,2018,3,43,8,84
6164,2019,7,54,6,561
6165,2020,2,96,8,133
6166,2019,3,83,7,660
6167,2020,10,17,2,200
6168,2019,1,44,7,80
6169,2019,6,39,6,874
6170,2018,8,56,6,77
6171,2020,9,29,7,602
6172,2020,7,30,2,252
6173,2019,4,41,3,832
6174,2019,12,89,7,501
6175,2020,8,72,5,333
6176,2020,9,92,9,354
6177,2018,10,66,1,535
6178,2020,4,83,9,545
6179,2018,5,44,3,784
6180,2019,4,0,4,710
6181,2018,9,7,10,912
6182,2019,5,20,3,378
6183,2019,6,86,10,628
6184,2019,2,34,1,547
6185,2020,2,29,1,612
6186,2019,10,80,9,473
6187,2018,1,16,3,171
6188,2019,12,34,3,366
6189,2018,6,3,6,814
6190,2020,6,10,6,209
6191,2020,4,63,2,446
6192,2020,5,24,4,780
6193,2020,3,62,6,559
6194,2018,2,76,1,197
